assessmentId,internalTaxonId,scientificName,code,name,formerlyBred,origin,presence,seasonality
3734638,133417,Caulastrea furcata,4.4.3,Northeast Australian Shelf,,Native,Extant,
3734638,133417,Caulastrea furcata,4.4.2,Northwest Australian Shelf,,Native,Extant,
3734638,133417,Caulastrea furcata,2.2.1,Kuroshio Current,,Native,Extant,
3734638,133417,Caulastrea furcata,4.6.4,Agulhas Current,,Native,Extant,
3734638,133417,Caulastrea furcata,4.5.11,East China Sea,,Native,Extant,
3734638,133417,Caulastrea furcata,4.5.12,South China Sea,,Native,Extant,
3734638,133417,Caulastrea furcata,4.5.13,Gulf of Thailand,,Native,Extant,
3737366,133422,Montipora capricornis,4.5.13,Gulf of Thailand,,Native,Extant,
3737366,133422,Montipora capricornis,4.5.12,South China Sea,,Native,Extant,
3737366,133422,Montipora capricornis,4.4.1,West-Central Australian Shelf,,Native,Extant,
3737366,133422,Montipora capricornis,4.4.2,Northwest Australian Shelf,,Native,Extant,
3737366,133422,Montipora capricornis,4.4.3,Northeast Australian Shelf,,Native,Extant,
3737366,133422,Montipora capricornis,4.4.4,North Australian Shelf,,Native,Extant,
3737366,133422,Montipora capricornis,4.4.5,East-Central Australian Shelf,,Native,Extant,
3737366,133422,Montipora capricornis,4.6.1,Bay of Bengal,,Native,Extant,
3737366,133422,Montipora capricornis,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3737366,133422,Montipora capricornis,4.5.4,Indonesian Seas,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.5.13,Gulf of Thailand,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.5.12,South China Sea,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.5.11,East China Sea,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.6.5,Red Sea,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.6.3,Somali Current,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.5.4,Indonesian Seas,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.6.2,Arabian Sea,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.4.5,East-Central Australian Shelf,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.6.1,Bay of Bengal,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.4.4,North Australian Shelf,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.4.3,Northeast Australian Shelf,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.4.2,Northwest Australian Shelf,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.4.1,West-Central Australian Shelf,,Native,Extant,
3738458,133424,Leptastrea inaequalis,2.2.1,Kuroshio Current,,Native,Extant,
3738458,133424,Leptastrea inaequalis,3.2.1,Insular Pacific Hawaiian,,Native,Extant,
3738458,133424,Leptastrea inaequalis,4.6.4,Agulhas Current,,Native,Extant,
3743106,133433,Montipora crassituberculata,4.5.13,Gulf of Thailand,,Native,Extant,
3743106,133433,Montipora crassituberculata,4.5.12,South China Sea,,Native,Extant,
3743106,133433,Montipora crassituberculata,2.2.1,Kuroshio Current,,Native,Extant,
3743106,133433,Montipora crassituberculata,4.4.2,Northwest Australian Shelf,,Native,Extant,
3743106,133433,Montipora crassituberculata,4.4.3,Northeast Australian Shelf,,Native,Extant,
3743106,133433,Montipora crassituberculata,4.4.4,North Australian Shelf,,Native,Extant,
3743106,133433,Montipora crassituberculata,4.4.5,East-Central Australian Shelf,,Native,Extant,
3743106,133433,Montipora crassituberculata,4.6.1,Bay of Bengal,,Native,Extant,
3743106,133433,Montipora crassituberculata,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3743106,133433,Montipora crassituberculata,4.5.4,Indonesian Seas,,Native,Extant,
3748279,133443,Montipora australiensis,4.5.4,Indonesian Seas,,Native,Extant,
3748279,133443,Montipora australiensis,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3748279,133443,Montipora australiensis,4.4.5,East-Central Australian Shelf,,Native,Extant,
3748279,133443,Montipora australiensis,4.6.1,Bay of Bengal,,Native,Extant,
3748279,133443,Montipora australiensis,4.4.4,North Australian Shelf,,Native,Extant,
3748279,133443,Montipora australiensis,4.4.3,Northeast Australian Shelf,,Native,Extant,
3748279,133443,Montipora australiensis,4.4.2,Northwest Australian Shelf,,Native,Extant,
3748279,133443,Montipora australiensis,4.4.1,West-Central Australian Shelf,,Native,Extant,
3748279,133443,Montipora australiensis,2.2.1,Kuroshio Current,,Native,Extant,
3748279,133443,Montipora australiensis,4.6.4,Agulhas Current,,Native,Extant,
3748279,133443,Montipora australiensis,4.5.11,East China Sea,,Native,Extant,
3748279,133443,Montipora australiensis,4.5.12,South China Sea,,Native,Extant,
3748279,133443,Montipora australiensis,4.5.13,Gulf of Thailand,,Native,Extant,
3761737,133472,Isopora crateriformis,4.5.13,Gulf of Thailand,,Native,Extant,
3761737,133472,Isopora crateriformis,4.5.12,South China Sea,,Native,Extant,
3761737,133472,Isopora crateriformis,4.6.4,Agulhas Current,,Native,Extant,
3761737,133472,Isopora crateriformis,2.2.1,Kuroshio Current,,Native,Extant,
3761737,133472,Isopora crateriformis,4.4.2,Northwest Australian Shelf,,Native,Extant,
3761737,133472,Isopora crateriformis,4.4.3,Northeast Australian Shelf,,Native,Extant,
3761737,133472,Isopora crateriformis,4.6.1,Bay of Bengal,,Native,Extant,
3761737,133472,Isopora crateriformis,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3761737,133472,Isopora crateriformis,4.6.2,Arabian Sea,,Native,Extant,
3761737,133472,Isopora crateriformis,4.5.4,Indonesian Seas,,Native,Extant,
3763341,133475,Acropora pagoensis,4.5.13,Gulf of Thailand,,Native,Extant,
3763341,133475,Acropora pagoensis,4.5.12,South China Sea,,Native,Extant,
3763341,133475,Acropora pagoensis,4.5.11,East China Sea,,Native,Extant,
3763341,133475,Acropora pagoensis,2.2.1,Kuroshio Current,,Native,Extant,
3763341,133475,Acropora pagoensis,4.4.2,Northwest Australian Shelf,,Native,Extant,
3763341,133475,Acropora pagoensis,4.6.1,Bay of Bengal,,Native,Extant,
3763341,133475,Acropora pagoensis,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3763341,133475,Acropora pagoensis,4.5.4,Indonesian Seas,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.5.13,Gulf of Thailand,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.5.12,South China Sea,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.4.7,Southwest Australian Shelf,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.5.11,East China Sea,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.6.3,Somali Current,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.5.4,Indonesian Seas,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.6.2,Arabian Sea,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.4.5,East-Central Australian Shelf,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.6.1,Bay of Bengal,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.4.4,North Australian Shelf,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.4.3,Northeast Australian Shelf,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.4.2,Northwest Australian Shelf,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.4.1,West-Central Australian Shelf,,Native,Extant,
3765052,133479,Acropora hyacinthus,2.2.1,Kuroshio Current,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.6.4,Agulhas Current,,Native,Extant,
3765052,133479,Acropora hyacinthus,4.6.5,Red Sea,,Native,Extant,
3766092,133481,Acropora chesterfieldensis,4.4.3,Northeast Australian Shelf,,Native,Extant,
3766092,133481,Acropora chesterfieldensis,4.4.4,North Australian Shelf,,Native,Extant,
3766092,133481,Acropora chesterfieldensis,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3766092,133481,Acropora chesterfieldensis,4.5.4,Indonesian Seas,,Native,Extant,
3773853,133497,Caulastrea echinulata,4.5.13,Gulf of Thailand,,Native,Extant,
3773853,133497,Caulastrea echinulata,4.5.12,South China Sea,,Native,Extant,
3773853,133497,Caulastrea echinulata,4.5.11,East China Sea,,Native,Extant,
3773853,133497,Caulastrea echinulata,2.2.1,Kuroshio Current,,Native,Extant,
3773853,133497,Caulastrea echinulata,4.4.2,Northwest Australian Shelf,,Native,Extant,
3773853,133497,Caulastrea echinulata,4.4.3,Northeast Australian Shelf,,Native,Extant,
3773853,133497,Caulastrea echinulata,4.4.4,North Australian Shelf,,Native,Extant,
3773853,133497,Caulastrea echinulata,4.4.5,East-Central Australian Shelf,,Native,Extant,
3773853,133497,Caulastrea echinulata,4.6.1,Bay of Bengal,,Native,Extant,
3773853,133497,Caulastrea echinulata,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3773853,133497,Caulastrea echinulata,4.5.4,Indonesian Seas,,Native,Extant,
3780151,133510,Favia lizardensis,4.5.13,Gulf of Thailand,,Native,Extant,
3780151,133510,Favia lizardensis,4.5.12,South China Sea,,Native,Extant,
3780151,133510,Favia lizardensis,4.5.11,East China Sea,,Native,Extant,
3780151,133510,Favia lizardensis,4.6.3,Somali Current,,Native,Extant,
3780151,133510,Favia lizardensis,4.5.4,Indonesian Seas,,Native,Extant,
3780151,133510,Favia lizardensis,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3780151,133510,Favia lizardensis,4.6.2,Arabian Sea,,Native,Extant,
3780151,133510,Favia lizardensis,4.4.5,East-Central Australian Shelf,,Native,Extant,
3780151,133510,Favia lizardensis,4.6.1,Bay of Bengal,,Native,Extant,
3780151,133510,Favia lizardensis,4.4.4,North Australian Shelf,,Native,Extant,
3780151,133510,Favia lizardensis,4.4.3,Northeast Australian Shelf,,Native,Extant,
3780151,133510,Favia lizardensis,4.4.2,Northwest Australian Shelf,,Native,Extant,
3780151,133510,Favia lizardensis,4.4.1,West-Central Australian Shelf,,Native,Extant,
3780151,133510,Favia lizardensis,2.2.1,Kuroshio Current,,Native,Extant,
3780151,133510,Favia lizardensis,4.6.4,Agulhas Current,,Native,Extant,
3780151,133510,Favia lizardensis,4.6.5,Red Sea,,Native,Extant,
3781375,133513,Acropora anthocercis,4.5.13,Gulf of Thailand,,Native,Extant,
3781375,133513,Acropora anthocercis,4.5.12,South China Sea,,Native,Extant,
3781375,133513,Acropora anthocercis,4.5.4,Indonesian Seas,,Native,Extant,
3781375,133513,Acropora anthocercis,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3781375,133513,Acropora anthocercis,4.6.2,Arabian Sea,,Native,Extant,
3781375,133513,Acropora anthocercis,4.4.5,East-Central Australian Shelf,,Native,Extant,
3781375,133513,Acropora anthocercis,4.6.1,Bay of Bengal,,Native,Extant,
3781375,133513,Acropora anthocercis,4.4.4,North Australian Shelf,,Native,Extant,
3781375,133513,Acropora anthocercis,4.4.3,Northeast Australian Shelf,,Native,Extant,
3781375,133513,Acropora anthocercis,4.4.2,Northwest Australian Shelf,,Native,Extant,
3781375,133513,Acropora anthocercis,4.4.1,West-Central Australian Shelf,,Native,Extant,
3781375,133513,Acropora anthocercis,2.2.1,Kuroshio Current,,Native,Extant,
3781375,133513,Acropora anthocercis,4.6.4,Agulhas Current,,Native,Extant,
3781375,133513,Acropora anthocercis,4.6.5,Red Sea,,Native,Extant,
3781375,133513,Acropora anthocercis,4.5.11,East China Sea,,Native,Extant,
3798083,133550,Acropora glauca,4.5.12,South China Sea,,Native,Extant,
3798083,133550,Acropora glauca,4.5.11,East China Sea,,Native,Extant,
3798083,133550,Acropora glauca,4.6.4,Agulhas Current,,Native,Extant,
3798083,133550,Acropora glauca,2.2.1,Kuroshio Current,,Native,Extant,
3798083,133550,Acropora glauca,4.4.1,West-Central Australian Shelf,,Native,Extant,
3798083,133550,Acropora glauca,4.4.2,Northwest Australian Shelf,,Native,Extant,
3798083,133550,Acropora glauca,4.4.3,Northeast Australian Shelf,,Native,Extant,
3798083,133550,Acropora glauca,4.4.4,North Australian Shelf,,Native,Extant,
3798083,133550,Acropora glauca,4.4.5,East-Central Australian Shelf,,Native,Extant,
3798083,133550,Acropora glauca,4.6.1,Bay of Bengal,,Native,Extant,
3798083,133550,Acropora glauca,4.6.2,Arabian Sea,,Native,Extant,
3798083,133550,Acropora glauca,4.5.4,Indonesian Seas,,Native,Extant,
3800877,133556,Montipora spumosa,4.5.13,Gulf of Thailand,,Native,Extant,
3800877,133556,Montipora spumosa,4.5.12,South China Sea,,Native,Extant,
3800877,133556,Montipora spumosa,4.5.11,East China Sea,,Native,Extant,
3800877,133556,Montipora spumosa,4.6.3,Somali Current,,Native,Extant,
3800877,133556,Montipora spumosa,4.5.4,Indonesian Seas,,Native,Extant,
3800877,133556,Montipora spumosa,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3800877,133556,Montipora spumosa,4.6.2,Arabian Sea,,Native,Extant,
3800877,133556,Montipora spumosa,4.4.5,East-Central Australian Shelf,,Native,Extant,
3800877,133556,Montipora spumosa,4.6.1,Bay of Bengal,,Native,Extant,
3800877,133556,Montipora spumosa,4.4.4,North Australian Shelf,,Native,Extant,
3800877,133556,Montipora spumosa,4.4.3,Northeast Australian Shelf,,Native,Extant,
3800877,133556,Montipora spumosa,4.4.2,Northwest Australian Shelf,,Native,Extant,
3800877,133556,Montipora spumosa,4.4.1,West-Central Australian Shelf,,Native,Extant,
3800877,133556,Montipora spumosa,2.2.1,Kuroshio Current,,Native,Extant,
3800877,133556,Montipora spumosa,4.6.4,Agulhas Current,,Native,Extant,
3800877,133556,Montipora spumosa,4.6.5,Red Sea,,Native,Extant,
3804883,133563,Montipora peltiformis,4.5.13,Gulf of Thailand,,Native,Extant,
3804883,133563,Montipora peltiformis,4.5.12,South China Sea,,Native,Extant,
3804883,133563,Montipora peltiformis,4.5.11,East China Sea,,Native,Extant,
3804883,133563,Montipora peltiformis,4.6.3,Somali Current,,Native,Extant,
3804883,133563,Montipora peltiformis,4.5.4,Indonesian Seas,,Native,Extant,
3804883,133563,Montipora peltiformis,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3804883,133563,Montipora peltiformis,4.6.2,Arabian Sea,,Native,Extant,
3804883,133563,Montipora peltiformis,4.4.5,East-Central Australian Shelf,,Native,Extant,
3804883,133563,Montipora peltiformis,4.6.1,Bay of Bengal,,Native,Extant,
3804883,133563,Montipora peltiformis,4.4.4,North Australian Shelf,,Native,Extant,
3804883,133563,Montipora peltiformis,4.4.3,Northeast Australian Shelf,,Native,Extant,
3804883,133563,Montipora peltiformis,4.4.2,Northwest Australian Shelf,,Native,Extant,
3804883,133563,Montipora peltiformis,4.4.1,West-Central Australian Shelf,,Native,Extant,
3804883,133563,Montipora peltiformis,2.2.1,Kuroshio Current,,Native,Extant,
3804883,133563,Montipora peltiformis,4.6.4,Agulhas Current,,Native,Extant,
3804883,133563,Montipora peltiformis,4.6.5,Red Sea,,Native,Extant,
3808958,133571,Platygyra carnosus,4.5.13,Gulf of Thailand,,Native,Extant,
3808958,133571,Platygyra carnosus,4.5.12,South China Sea,,Native,Extant,
3808958,133571,Platygyra carnosus,4.6.5,Red Sea,,Native,Extant,
3808958,133571,Platygyra carnosus,4.6.4,Agulhas Current,,Native,Extant,
3808958,133571,Platygyra carnosus,2.2.1,Kuroshio Current,,Native,Extant,
3808958,133571,Platygyra carnosus,4.4.2,Northwest Australian Shelf,,Native,Extant,
3808958,133571,Platygyra carnosus,4.6.1,Bay of Bengal,,Native,Extant,
3808958,133571,Platygyra carnosus,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3808958,133571,Platygyra carnosus,4.6.2,Arabian Sea,,Native,Extant,
3808958,133571,Platygyra carnosus,4.5.4,Indonesian Seas,,Native,Extant,
3808958,133571,Platygyra carnosus,4.6.3,Somali Current,,Native,Extant,
3827924,133612,Millepora foveolata,4.5.12,South China Sea,,Native,Extant,
3827924,133612,Millepora foveolata,2.2.1,Kuroshio Current,,Native,Extant,
3827924,133612,Millepora foveolata,4.4.3,Northeast Australian Shelf,,Native,Extant,
3827924,133612,Millepora foveolata,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3830663,133617,Acropora jacquelineae,4.5.13,Gulf of Thailand,,Native,Extant,
3830663,133617,Acropora jacquelineae,4.5.12,South China Sea,,Native,Extant,
3830663,133617,Acropora jacquelineae,4.4.2,Northwest Australian Shelf,,Native,Extant,
3830663,133617,Acropora jacquelineae,4.6.1,Bay of Bengal,,Native,Extant,
3830663,133617,Acropora jacquelineae,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3830663,133617,Acropora jacquelineae,4.5.4,Indonesian Seas,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.5.13,Gulf of Thailand,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.5.12,South China Sea,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.5.11,East China Sea,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.6.3,Somali Current,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.5.4,Indonesian Seas,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.6.2,Arabian Sea,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.4.5,East-Central Australian Shelf,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.6.1,Bay of Bengal,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.4.4,North Australian Shelf,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.4.3,Northeast Australian Shelf,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.4.2,Northwest Australian Shelf,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.4.1,West-Central Australian Shelf,,Native,Extant,
3832396,133621,Acropora valenciennesi,2.2.1,Kuroshio Current,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.6.4,Agulhas Current,,Native,Extant,
3832396,133621,Acropora valenciennesi,4.6.5,Red Sea,,Native,Extant,
3833067,133622,Montipora capitata,4.5.13,Gulf of Thailand,,Native,Extant,
3833067,133622,Montipora capitata,4.5.12,South China Sea,,Native,Extant,
3833067,133622,Montipora capitata,4.5.11,East China Sea,,Native,Extant,
3833067,133622,Montipora capitata,4.6.4,Agulhas Current,,Native,Extant,
3833067,133622,Montipora capitata,2.2.1,Kuroshio Current,,Native,Extant,
3833067,133622,Montipora capitata,3.2.1,Insular Pacific Hawaiian,,Native,Extant,
3833067,133622,Montipora capitata,4.4.2,Northwest Australian Shelf,,Native,Extant,
3833067,133622,Montipora capitata,4.4.3,Northeast Australian Shelf,,Native,Extant,
3833067,133622,Montipora capitata,4.6.1,Bay of Bengal,,Native,Extant,
3833067,133622,Montipora capitata,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3833067,133622,Montipora capitata,4.5.4,Indonesian Seas,,Native,Extant,
3834725,133626,Acropora schmitti,4.6.1,Bay of Bengal,,Native,Extant,
3845401,133647,Acropora polystoma,4.5.13,Gulf of Thailand,,Native,Extant,
3845401,133647,Acropora polystoma,4.5.12,South China Sea,,Native,Extant,
3845401,133647,Acropora polystoma,4.5.4,Indonesian Seas,,Native,Extant,
3845401,133647,Acropora polystoma,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3845401,133647,Acropora polystoma,4.6.2,Arabian Sea,,Native,Extant,
3845401,133647,Acropora polystoma,4.4.5,East-Central Australian Shelf,,Native,Extant,
3845401,133647,Acropora polystoma,4.6.1,Bay of Bengal,,Native,Extant,
3845401,133647,Acropora polystoma,4.4.4,North Australian Shelf,,Native,Extant,
3845401,133647,Acropora polystoma,4.4.3,Northeast Australian Shelf,,Native,Extant,
3845401,133647,Acropora polystoma,4.4.2,Northwest Australian Shelf,,Native,Extant,
3845401,133647,Acropora polystoma,4.4.1,West-Central Australian Shelf,,Native,Extant,
3845401,133647,Acropora polystoma,2.2.1,Kuroshio Current,,Native,Extant,
3845401,133647,Acropora polystoma,4.6.4,Agulhas Current,,Native,Extant,
3845401,133647,Acropora polystoma,4.6.5,Red Sea,,Native,Extant,
3845401,133647,Acropora polystoma,4.5.11,East China Sea,,Native,Extant,
3847939,133651,Platygyra lamellina,4.5.13,Gulf of Thailand,,Native,Extant,
3847939,133651,Platygyra lamellina,4.5.12,South China Sea,,Native,Extant,
3847939,133651,Platygyra lamellina,4.5.11,East China Sea,,Native,Extant,
3847939,133651,Platygyra lamellina,4.6.3,Somali Current,,Native,Extant,
3847939,133651,Platygyra lamellina,4.5.4,Indonesian Seas,,Native,Extant,
3847939,133651,Platygyra lamellina,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3847939,133651,Platygyra lamellina,4.6.2,Arabian Sea,,Native,Extant,
3847939,133651,Platygyra lamellina,4.4.5,East-Central Australian Shelf,,Native,Extant,
3847939,133651,Platygyra lamellina,4.6.1,Bay of Bengal,,Native,Extant,
3847939,133651,Platygyra lamellina,4.4.4,North Australian Shelf,,Native,Extant,
3847939,133651,Platygyra lamellina,4.4.3,Northeast Australian Shelf,,Native,Extant,
3847939,133651,Platygyra lamellina,4.4.2,Northwest Australian Shelf,,Native,Extant,
3847939,133651,Platygyra lamellina,4.4.1,West-Central Australian Shelf,,Native,Extant,
3847939,133651,Platygyra lamellina,2.2.1,Kuroshio Current,,Native,Extant,
3847939,133651,Platygyra lamellina,4.6.4,Agulhas Current,,Native,Extant,
3847939,133651,Platygyra lamellina,4.6.5,Red Sea,,Native,Extant,
3849670,133654,Favites chinensis,4.5.13,Gulf of Thailand,,Native,Extant,
3849670,133654,Favites chinensis,4.5.12,South China Sea,,Native,Extant,
3849670,133654,Favites chinensis,4.5.11,East China Sea,,Native,Extant,
3849670,133654,Favites chinensis,4.6.3,Somali Current,,Native,Extant,
3849670,133654,Favites chinensis,4.5.4,Indonesian Seas,,Native,Extant,
3849670,133654,Favites chinensis,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3849670,133654,Favites chinensis,4.6.2,Arabian Sea,,Native,Extant,
3849670,133654,Favites chinensis,4.4.5,East-Central Australian Shelf,,Native,Extant,
3849670,133654,Favites chinensis,4.6.1,Bay of Bengal,,Native,Extant,
3849670,133654,Favites chinensis,4.4.4,North Australian Shelf,,Native,Extant,
3849670,133654,Favites chinensis,4.4.3,Northeast Australian Shelf,,Native,Extant,
3849670,133654,Favites chinensis,4.4.2,Northwest Australian Shelf,,Native,Extant,
3849670,133654,Favites chinensis,4.4.1,West-Central Australian Shelf,,Native,Extant,
3849670,133654,Favites chinensis,2.2.1,Kuroshio Current,,Native,Extant,
3849670,133654,Favites chinensis,4.6.4,Agulhas Current,,Native,Extant,
3849670,133654,Favites chinensis,4.6.5,Red Sea,,Native,Extant,
3862790,133682,Acropora subulata,4.5.13,Gulf of Thailand,,Native,Extant,
3862790,133682,Acropora subulata,4.5.12,South China Sea,,Native,Extant,
3862790,133682,Acropora subulata,4.5.11,East China Sea,,Native,Extant,
3862790,133682,Acropora subulata,4.6.3,Somali Current,,Native,Extant,
3862790,133682,Acropora subulata,4.5.4,Indonesian Seas,,Native,Extant,
3862790,133682,Acropora subulata,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3862790,133682,Acropora subulata,4.6.2,Arabian Sea,,Native,Extant,
3862790,133682,Acropora subulata,4.4.5,East-Central Australian Shelf,,Native,Extant,
3862790,133682,Acropora subulata,4.6.1,Bay of Bengal,,Native,Extant,
3862790,133682,Acropora subulata,4.4.4,North Australian Shelf,,Native,Extant,
3862790,133682,Acropora subulata,4.4.3,Northeast Australian Shelf,,Native,Extant,
3862790,133682,Acropora subulata,4.4.2,Northwest Australian Shelf,,Native,Extant,
3862790,133682,Acropora subulata,4.4.1,West-Central Australian Shelf,,Native,Extant,
3862790,133682,Acropora subulata,2.2.1,Kuroshio Current,,Native,Extant,
3862790,133682,Acropora subulata,4.6.4,Agulhas Current,,Native,Extant,
3862790,133682,Acropora subulata,4.6.5,Red Sea,,Native,Extant,
3869980,133698,Acropora nana,4.5.4,Indonesian Seas,,Native,Extant,
3869980,133698,Acropora nana,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3869980,133698,Acropora nana,4.4.5,East-Central Australian Shelf,,Native,Extant,
3869980,133698,Acropora nana,4.6.1,Bay of Bengal,,Native,Extant,
3869980,133698,Acropora nana,4.4.4,North Australian Shelf,,Native,Extant,
3869980,133698,Acropora nana,4.4.3,Northeast Australian Shelf,,Native,Extant,
3869980,133698,Acropora nana,4.4.2,Northwest Australian Shelf,,Native,Extant,
3869980,133698,Acropora nana,4.4.1,West-Central Australian Shelf,,Native,Extant,
3869980,133698,Acropora nana,2.2.1,Kuroshio Current,,Native,Extant,
3869980,133698,Acropora nana,4.6.4,Agulhas Current,,Native,Extant,
3869980,133698,Acropora nana,4.5.11,East China Sea,,Native,Extant,
3869980,133698,Acropora nana,4.5.12,South China Sea,,Native,Extant,
3869980,133698,Acropora nana,4.5.13,Gulf of Thailand,,Native,Extant,
54150383,132862,Acropora cophodactyla,4.5.7,Sulu-Celebes Sea,,Native,Extant,
54150383,132862,Acropora cophodactyla,4.5.11,East China Sea,,Native,Extant,
54150383,132862,Acropora cophodactyla,4.6.1,Bay of Bengal,,Native,Extant,
54150383,132862,Acropora cophodactyla,4.5.4,Indonesian Seas,,Native,Extant,
54150383,132862,Acropora cophodactyla,4.5.12,South China Sea,,Native,Extant,
54150383,132862,Acropora cophodactyla,4.4.2,Northwest Australian Shelf,,Native,Extant,
54150383,132862,Acropora cophodactyla,2.2.1,Kuroshio Current,,Native,Extant,
54150383,132862,Acropora cophodactyla,4.5.13,Gulf of Thailand,,Native,Extant,
54151400,132869,Acropora florida,4.4.5,East-Central Australian Shelf,,Native,Extant,
54151400,132869,Acropora florida,4.4.1,West-Central Australian Shelf,,Native,Extant,
54151400,132869,Acropora florida,4.4.2,Northwest Australian Shelf,,Native,Extant,
54151400,132869,Acropora florida,4.5.4,Indonesian Seas,,Native,Extant,
54151400,132869,Acropora florida,4.5.7,Sulu-Celebes Sea,,Native,Extant,
54151400,132869,Acropora florida,4.4.4,North Australian Shelf,,Native,Extant,
54151400,132869,Acropora florida,4.6.3,Somali Current,,Native,Extant,
54151400,132869,Acropora florida,4.4.3,Northeast Australian Shelf,,Native,Extant,
54151400,132869,Acropora florida,4.5.11,East China Sea,,Native,Extant,
54151400,132869,Acropora florida,4.5.13,Gulf of Thailand,,Native,Extant,
54151400,132869,Acropora florida,4.5.12,South China Sea,,Native,Extant,
54151400,132869,Acropora florida,4.6.4,Agulhas Current,,Native,Extant,
54151400,132869,Acropora florida,4.6.1,Bay of Bengal,,Native,Extant,
54151400,132869,Acropora florida,4.6.2,Arabian Sea,,Native,Extant,
54151400,132869,Acropora florida,2.2.1,Kuroshio Current,,Native,Extant,
54154226,132883,Goniastrea australensis,4.5.11,East China Sea,,Native,Extant,
54154226,132883,Goniastrea australensis,2.2.1,Kuroshio Current,,Native,Extant,
54154226,132883,Goniastrea australensis,4.4.2,Northwest Australian Shelf,,Native,Extant,
54154226,132883,Goniastrea australensis,4.5.4,Indonesian Seas,,Native,Extant,
54154226,132883,Goniastrea australensis,4.6.5,Red Sea,,Native,Extant,
54154226,132883,Goniastrea australensis,4.4.4,North Australian Shelf,,Native,Extant,
54154226,132883,Goniastrea australensis,4.5.12,South China Sea,,Native,Extant,
54154226,132883,Goniastrea australensis,4.5.7,Sulu-Celebes Sea,,Native,Extant,
54154226,132883,Goniastrea australensis,4.6.4,Agulhas Current,,Native,Extant,
54154226,132883,Goniastrea australensis,4.6.1,Bay of Bengal,,Native,Extant,
